SN,day,time,datetime,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR
DRW291810941,20180721,104506,20180721104506,1.341774,-36.622792,0.999989,9.07525,1.3682729999999999,-47.581866,0.9999889999999999,9.175372
DRW291810951,20180721,105851,20180721105851,1.352159,-37.122519,0.999991,9.075787,1.350892,-47.717359,1.0,9.176548
DRW291810961,20180721,111316,20180721111316,1.355961,-34.395588,0.999995,9.07543,1.363704,-41.464273999999996,0.9999979999999999,9.177553
DRW291810931,20180721,112418,20180721112418,1.352481,-33.357076,0.999988,9.076862,1.373534,-54.012707999999996,0.9999889999999999,9.181500999999999
DRW291810971,20180721,112929,20180721112929,1.352356,-36.424384,1.000000,9.075878999999999,1.354989,-43.36888,0.9999979999999999,9.174361
DRW291810981,20180721,115141,20180721115141,1.355467,-32.931695,0.999994,9.075187,1.385928,-43.437078,1.0,9.176950999999999
DRW291811001,20180721,120929,20180721120929,1.365284,-38.085404,0.999998,9.076045,1.377053,-44.349168,0.999994,9.178219
DRW291810991,20180721,121407,20180721121407,1.353392,-35.965059,0.999999,9.076939,1.3935819999999999,-42.591153999999996,1.0,9.18171
DRW291811011,20180721,131700,20180721131700,1.335691,-36.528726,0.999996,9.07578,1.383358,-42.001907,0.999992,9.177482000000001
DRW291811021,20180721,134311,20180721134311,1.352320,-34.827753,1.000000,9.075444000000001,1.376191,-47.949940999999995,0.9999709999999999,9.176148
DRW291811041,20180721,141048,20180721141048,1.356103,-36.333459,1.000000,9.075671,1.377394,-42.063117999999996,0.9999979999999999,9.177599
DRW291811031,20180721,143631,20180721143631,1.346674,-40.725734,0.999999,9.076072,1.385602,-39.834068,0.9999950000000001,9.175352
DRW291811051,20180721,145351,20180721145351,1.368774,-30.984495,0.999998,9.075328,1.3709209999999998,-47.026457,1.0,9.179176
DRW291811071,20180721,151515,20180721151515,1.367737,-33.497637,0.999999,9.075692,1.374012,-43.237119,0.9999959999999999,9.176653
DRW291811061,20180721,153944,20180721153944,1.352806,-30.458380,0.999997,9.075997000000001,1.373174,-44.746116,0.9999979999999999,9.177897
DRW291811081,20180721,160718,20180721160718,1.345939,-36.535861,0.999995,9.075567,1.378927,-42.327212,0.999999,9.176221
DRW291811091,20180721,163849,20180721163849,1.351297,-29.014568,0.999982,9.07537,1.3706770000000001,-41.580785,1.0,9.178123
DRW291811101,20180721,170053,20180721170053,1.357791,-35.266847,0.999998,9.075272,1.387411,-51.529665,0.999977,9.174757000000001
DRW291811111,20180721,173612,20180721173612,1.346150,-34.267703,0.999999,9.075325,1.3759629999999998,-45.195431,0.9999969999999999,9.176409
DRW291811121,20180721,181213,20180721181213,1.354710,-34.363090,0.999997,9.075743,1.375787,-45.478411,1.0,9.175125999999999
DRW291810641,20180721,184235,20180721184235,1.352484,-33.192711,0.999992,9.075795,1.3669790000000002,-43.903359,0.999999,9.178364
DRW291811131,20180723,82545,20180723082545,1.348509,-34.779021,0.999997,9.075656,1.3681290000000002,-42.769403000000004,0.9999899999999999,9.177172
DRW291811141,20180723,84303,20180723084303,1.359804,-33.231619,0.999997,9.076107,1.3940489999999999,-41.68439,0.9999969999999999,9.174177
DRW291811151,20180723,90856,20180723090856,1.364042,-38.348778,0.999995,9.075413000000001,1.3717030000000001,-41.364777000000004,0.9999959999999999,9.177814999999999
DRW301810011,20180723,94910,20180723094910,1.366076,-36.846712,1.000000,9.074684,1.369426,-42.041334,0.999993,9.17558
DRW301810021,20180723,101150,20180723101150,1.347690,-38.153860,0.999982,9.080269,1.380773,-39.72967,1.0,9.191775
DRW301810041,20180723,102751,20180723102751,1.352793,-41.886233,1.000000,9.075458,1.376827,-42.518337,0.999999,9.177626
DRW301810031,20180723,104128,20180723104128,1.350438,-35.814867,0.999976,9.077038,1.377925,-47.380881,0.999972,9.181871000000001
DRW301810051,20180723,105038,20180723105038,1.360455,-40.090563,1.000000,9.075414,1.376533,-39.886307,0.999991,9.176136999999999
DRW301810061,20180723,110352,20180723110352,1.363655,-35.324268,0.999998,9.075512,1.39741,-48.723538,1.0,9.176752
DRW301810071,20180723,111639,20180723111639,1.356137,-37.858563,0.999999,9.07437,1.3909340000000001,-40.715945,0.9999899999999999,9.176337
DRW301810081,20180723,113310,20180723113310,1.341452,-31.442101,0.999998,9.076018,1.3870790000000002,-48.61312,1.0,9.176912
DRW301810091,20180723,115117,20180723115117,1.347018,-40.602248,0.999986,9.075824,1.383967,-43.076814,1.0,9.176949
DRW301810111,20180723,131846,20180723131846,1.337471,-41.309791,0.999998,9.075761,1.385441,-41.609387,1.0,9.175447
DRW301810131,20180723,133302,20180723133302,1.349260,-39.614079,0.999994,9.077057,1.37981,-38.306218,0.999994,9.181030999999999
DRW301810121,20180723,133503,20180723133503,1.365665,-36.496360,0.999976,9.07545,1.392139,-51.512955,0.9999979999999999,9.177529
DRW301810141,20180723,135428,20180723135428,1.365045,-39.725947,0.999991,9.075768,1.386017,-46.215804999999996,1.0,9.177351
DRW301810151,20180723,141451,20180723141451,1.363708,-29.250001,0.999990,9.074857000000002,1.3915110000000002,-41.540236,0.9999629999999999,9.175403
DRW301810161,20180723,144445,20180723144445,1.366705,-40.388358,1.000000,9.074945,1.366847,-43.400352000000005,0.999992,9.177575
DRW301810171,20180723,151820,20180723151820,1.363365,-36.720611,1.000000,9.075778999999999,1.398204,-41.13171,0.9999809999999999,9.175741
DRW301810181,20180723,153409,20180723153409,1.359783,-34.144658,0.999999,9.075453999999999,1.381371,-42.81263,0.999986,9.177244
DRW301810191,20180723,155206,20180723155206,1.331355,-38.507399,0.999999,9.074457,1.3842370000000002,-44.859388,0.9999979999999999,9.17857
DRW301810201,20180723,161110,20180723161110,1.350134,-41.493339,1.000000,9.075175,1.383984,-41.037006,0.9999950000000001,9.175991999999999
DRW301810211,20180724,81149,20180724081149,1.340296,-48.341272,0.999946,9.076536,1.366726,-42.190571000000006,0.999999,9.178152
DRW301810221,20180724,82545,20180724082545,1.341826,-35.862676,1.000000,9.076487,1.342678,-45.855121000000004,0.999999,9.178014
DRW301810231,20180724,84013,20180724084013,1.386505,-26.448954,1.000000,9.075711,1.377059,-51.852564,0.999992,9.179255
DRW301810241,20180724,90700,20180724090700,1.348584,-35.906672,0.999997,9.076213000000001,1.371734,-41.046812,0.999969,9.176592
DRW301810251,20180724,94613,20180724094613,1.373496,-22.532929,1.000000,9.076382,1.3823729999999999,-42.975264,0.999992,9.178519
DRW301810261,20180724,100407,20180724100407,1.335543,-43.398420,1.000000,9.076037,1.3924020000000001,-44.2039,0.9999809999999999,9.179205
DRW301810281,20180724,102118,20180724102118,1.354180,-35.704717,0.999988,9.075488,1.3769870000000002,-37.034135,0.9999979999999999,9.179995
DRW301810271,20180724,102538,20180724102538,1.338655,-39.422551,0.999991,9.07687,1.391793,-42.466972999999996,1.0,9.181425
DRW301810291,20180724,103956,20180724103956,1.363664,-35.882322,1.000000,9.075686,1.374447,-44.409334,0.9999979999999999,9.178474000000001
DRW301810311,20180724,110409,20180724110409,1.347799,-34.296207,0.999984,9.076203999999999,1.389345,-43.267996999999994,0.999999,9.177359
DRW301810301,20180724,111954,20180724111954,1.349998,-37.211419,0.999999,9.076956,1.389029,-40.851245,0.9999879999999999,9.181795
DRW301810321,20180724,113142,20180724113142,1.378883,-24.797992,0.999986,9.07564,1.3814,-43.698602,0.9999959999999999,9.178398
DRW301810331,20180724,120020,20180724120020,1.366175,-31.037045,0.999983,9.074914999999999,1.382887,-39.947009,0.9999950000000001,9.175269
DRW301810351,20180724,131827,20180724131827,1.363561,-36.711491,0.999999,9.077200999999999,1.39414,-43.270421999999996,0.999992,9.181462
DRW301810341,20180724,133116,20180724133116,1.370506,-21.079600,0.999995,9.074651,1.389291,-40.691183,0.999972,9.175697
DRW301810361,20180724,134911,20180724134911,1.373942,-28.604423,0.999988,9.075811999999999,1.393632,-38.254143,0.999999,9.178697
DRW301810371,20180724,140501,20180724140501,1.358291,-37.851316,1.000000,9.075022,1.3886120000000002,-44.510077,0.999967,9.176960000000001
DRW301810381,20180724,141903,20180724141903,1.359376,-33.022360,1.000000,9.07578,1.390047,-48.202827,1.0,9.178402
DRW301810391,20180724,143456,20180724143456,1.356516,-40.576934,0.999978,9.077050999999999,1.426385,-57.42934,0.9999299999999999,9.183792
DRW301810401,20180724,144144,20180724144144,1.348070,-23.393491,1.000000,9.076064,1.380055,-44.763162,0.9999709999999999,9.179244
DRW301810411,20180724,150126,20180724150126,1.379529,-33.782973,0.999991,9.076305,1.375613,-41.563796999999994,0.9999870000000001,9.178469999999999
DRW301810421,20180724,152225,20180724152225,1.359595,-35.479775,0.999991,9.075985000000001,1.3846129999999999,-39.220304,0.9999969999999999,9.178101
DRW301810431,20180724,154319,20180724154319,1.370568,-41.323987,1.000000,9.075861999999999,1.379337,-43.672017,0.9999629999999999,9.178751
DRW301810441,20180724,161525,20180724161525,1.362041,-51.327111,0.999999,9.076409,1.391067,-46.558823,0.999992,9.179005
DRW301810451,20180724,164314,20180724164314,1.388829,-51.740009,1.000000,9.076038,1.378276,-46.904494,0.999935,9.179221
DRW301810461,20180725,75254,20180725075254,1.365874,-39.098753,0.999986,9.076260000000001,1.3596270000000001,-38.339141999999995,0.999985,9.177755
DRW301810481,20180725,82901,20180725082901,1.333775,-45.685475,0.999975,9.075872,1.366729,-41.530132,0.999999,9.179597
DRW301810491,20180725,84552,20180725084552,1.357335,-35.504046,1.000000,9.07634,1.371743,-50.358492,0.999999,9.179041
DRW301810501,20180725,90125,20180725090125,1.359503,-35.471466,1.000000,9.076136,1.355404,-40.363040999999996,1.0,9.178854
DRW301810511,20180725,94943,20180725094943,1.356220,-39.855152,0.999999,9.076248,1.361551,-48.958419,0.9999809999999999,9.177603
DRW301810521,20180725,100352,20180725100352,1.347710,-41.004302,1.000000,9.075851,1.365401,-42.437867,0.999972,9.179675999999999
DRW301810531,20180725,101842,20180725101842,1.353888,-38.475227,0.999991,9.075263,1.374818,-38.33162,0.9999870000000001,9.178583
DRW301810541,20180725,103505,20180725103505,1.357481,-36.743663,0.999991,9.075198,1.366847,-42.832939,0.9999879999999999,9.180462
DRW301810551,20180725,110227,20180725110227,1.364140,-37.234518,0.999991,9.076198,1.369298,-43.451088,1.0,9.179103999999999
DRW301810561,20180725,111649,20180725111649,1.349876,-35.956288,0.999999,9.076694,1.366655,-39.472491999999995,0.999983,9.179067
DRW301810571,20180725,113226,20180725113226,1.354409,-33.773797,0.999995,9.076285,1.364135,-41.780749,0.999983,9.178981
DRW301810581,20180725,115055,20180725115055,1.357403,-42.029166,0.999993,9.075643,1.377284,-41.7088,1.0,9.178859
DRW301810591,20180725,120633,20180725120633,1.369734,-31.011375,0.999991,9.074653999999999,1.3707049999999998,-39.946982,0.9999959999999999,9.177952000000001
DRW301810601,20180725,130731,20180725130731,1.365008,-38.542324,1.000000,9.075853,1.3730229999999999,-42.987574,0.999956,9.175083
DRW301810611,20180725,132501,20180725132501,1.363523,-31.624968,0.999999,9.076642,1.3688719999999999,-41.383317,0.999999,9.178782
DRW301810621,20180725,134432,20180725134432,1.345747,-37.562857,0.999960,9.076444,1.374167,-39.435747,0.999977,9.176085
DRW301810631,20180725,135852,20180725135852,1.353191,-39.392969,1.000000,9.075583,1.372199,-50.693769,0.9999819999999999,9.177703999999999
DRW301810641,20180725,141556,20180725141556,1.359695,-39.083776,0.999997,9.076369999999999,1.356044,-41.868037,0.999999,9.177913
DRW301810651,20180725,142951,20180725142951,1.356447,-39.311871,0.999989,9.075837,1.358287,-46.408634,0.999992,9.177073
DRW301810661,20180725,150107,20180725150107,1.347012,-39.515736,0.999985,9.075757000000001,1.369308,-46.431562,0.999993,9.178017
DRW301810671,20180725,151749,20180725151749,1.347311,-34.723708,1.000000,9.076552000000001,1.3487069999999999,-44.612524,0.999992,9.180201
DRW301810681,20180725,154809,20180725154809,1.346517,-33.736843,1.000000,9.075828,1.357681,-41.342998,0.999994,9.174471
DRW301810691,20180725,161921,20180725161921,1.357545,-41.805935,0.999973,9.076163000000001,1.361919,-43.758523,0.9999979999999999,9.180069999999999
DRW301810701,20180725,163341,20180725163341,1.339787,-33.832495,0.999995,9.075298,1.362627,-41.810796999999994,0.999994,9.17838
DRW301810711,20180726,80749,20180726080749,1.356263,-32.076874,0.999999,9.075154,1.358192,-40.895058,0.999999,9.175768
DRW301810721,20180726,82821,20180726082821,1.366182,-33.977379,0.999990,9.075039,1.35984,-40.66794,0.999994,9.177192999999999
DRW301810731,20180726,84644,20180726084644,1.355506,-34.006996,0.999982,9.075561,1.3675,-41.232122,1.0,9.176267999999999
DRW301810741,20180726,94247,20180726094247,1.349287,-33.700700,0.999999,9.075453,1.372918,-39.000381,0.999999,9.174756
DRW301810751,20180726,95655,20180726095655,1.363765,-32.806352,1.000000,9.074921,1.365982,-39.711892999999996,0.9999879999999999,9.176135
DRW301810761,20180726,103349,20180726103349,1.364124,-40.820532,0.999991,9.075445,1.372544,-45.25215,1.0,9.178188
DRW301810771,20180726,104726,20180726104726,1.334825,-35.005394,0.999998,9.074421000000001,1.3572899999999999,-42.399325,0.999993,9.178139999999999
DRW301810781,20180726,111017,20180726111017,1.364879,-38.334465,1.000000,9.075574000000001,1.3699860000000001,-39.58647,0.999999,9.177100999999999
DRW301810471,20180726,111144,20180726111144,1.359349,-37.483820,0.999995,9.077817999999999,1.370479,-44.802665999999995,0.999992,9.181939
DRW301810791,20180726,112649,20180726112649,1.363030,-34.028051,0.999989,9.075546000000001,1.353291,-39.157716,0.999999,9.175675
DRW301810801,20180726,114818,20180726114818,1.364043,-38.986697,0.999996,9.075671,1.37375,-44.530415000000005,0.999972,9.173503
DRW301810811,20180726,120728,20180726120728,1.368763,-39.766313,0.999997,9.075499,1.365298,-40.995203000000004,0.999999,9.177322
DRW301810821,20180726,130114,20180726130114,1.339296,-38.426292,1.000000,9.075357,1.377258,-43.683322,1.0,9.176516000000001
DRW301810831,20180726,131336,20180726131336,1.363924,-31.698212,1.000000,9.075997000000001,1.358394,-37.326064,0.9999870000000001,9.177214
DRW301810841,20180726,132744,20180726132744,1.370327,-32.551384,1.000000,9.075566,1.3797629999999999,-41.254946000000004,0.999983,9.175079
DRW301810851,20180726,134254,20180726134254,1.356953,-31.804519,0.999999,9.075547,1.366323,-43.507255,0.999948,9.1757
DRW301810861,20180726,141810,20180726141810,1.360187,-33.900890,0.999997,9.075617999999999,1.367412,-43.139967,1.0,9.178111
DRW301810871,20180726,143152,20180726143152,1.351764,-35.382309,1.000000,9.075968,1.365616,-42.311252,0.9999870000000001,9.176177000000001
DRW301810881,20180726,145615,20180726145615,1.355619,-37.650989,0.999995,9.074646000000001,1.3805399999999999,-43.583226,0.999999,9.176043
DRW301810891,20180726,150937,20180726150937,1.354470,-34.853848,1.000000,9.075792999999999,1.367637,-42.613858,0.9999600000000001,9.177741000000001
DRW301810901,20180726,154433,20180726154433,1.354223,-30.264672,0.999994,9.076108,1.362853,-40.365683000000004,0.999969,9.175562
DRW301810911,20180726,160614,20180726160614,1.345843,-34.960852,0.999992,9.076058,1.371041,-40.430058,0.999977,9.177602
DRW301810921,20180726,162839,20180726162839,1.376220,-29.670279,1.000000,9.075711,1.361885,-42.053398,0.999978,9.177375999999999
DRW301810931,20180727,82630,20180727082630,1.353284,-36.641610,0.999984,9.075336,1.372632,-40.429721,0.9999969999999999,9.175506
DRW301810941,20180727,84343,20180727084343,1.360219,-28.694465,0.999998,9.075329,1.368458,-38.988838,0.999948,9.172164
DRW301810951,20180727,90152,20180727090152,1.355350,-33.947241,0.999999,9.075562,1.370015,-40.896965,0.999986,9.177264
DRW301810971,20180727,103052,20180727103052,1.368312,-36.849976,0.999992,9.079639,1.371394,-44.241728,0.999972,9.190355
DRW301810991,20180727,104928,20180727104928,1.358764,-36.007742,0.999987,9.075816,1.367776,-41.395210999999996,0.9999899999999999,9.177589
DRW301810981,20180727,110136,20180727110136,1.356853,-41.021863,0.999994,9.076928,1.367294,-41.246076,1.0,9.18118
DRW301811001,20180727,111153,20180727111153,1.367898,-34.319235,0.999994,9.075385,1.370715,-43.516683,0.999999,9.177036
DRW301811011,20180727,113156,20180727113156,1.341883,-33.255010,0.999978,9.075738000000001,1.368958,-40.762927000000005,0.999994,9.173165
DRW301811021,20180727,115427,20180727115427,1.362847,-41.079497,0.999984,9.075877,1.375156,-46.364901,1.0,9.177544000000001
DRW301810961,20180727,115703,20180727115703,1.354651,-29.619865,0.999998,9.076827,1.360743,-40.910159,0.9999959999999999,9.180717
DRW301811031,20180727,121709,20180727121709,1.357938,-33.685575,1.000000,9.076156,1.35719,-39.400591,0.9999610000000001,9.175963000000001
DRW301811041,20180727,132211,20180727132211,1.372403,-30.624717,0.999999,9.075244,1.359523,-43.072423,0.9999979999999999,9.178626
DRW301811051,20180727,135252,20180727135252,1.344383,-33.681326,0.999962,9.075584,1.3696059999999999,-37.661004,0.9999899999999999,9.176399
DRW301811061,20180727,140955,20180727140955,1.360128,-30.601134,0.999971,9.074692,1.382849,-41.06074,0.9999959999999999,9.178037
DRW301811071,20180727,143220,20180727143220,1.345879,-30.680216,0.999992,9.075394000000001,1.3637219999999999,-41.625071000000005,0.999992,9.176843
DRW301811081,20180727,150117,20180727150117,1.370112,-40.458064,0.999908,9.074657,1.3515780000000002,-44.411244,0.999991,9.173812
DRW301811091,20180727,153343,20180727153343,1.357658,-43.245343,0.999997,9.075925,1.367892,-41.666616999999995,1.0,9.179397
DRW301811101,20180727,162523,20180727162523,1.357216,-37.886711,0.999996,9.075675,1.3609790000000002,-40.982928,0.99998,9.17577
DRW301811111,20180727,164512,20180727164512,1.369907,-34.685929,0.999998,9.075538,1.365765,-42.213974,0.9999899999999999,9.177511
DRW301811121,20180728,80100,20180728080100,1.344899,-33.356492,1.000000,9.075066,1.3645129999999999,-43.004355,0.999993,9.178369
DRW301811131,20180728,81735,20180728081735,1.373031,-26.908695,0.999978,9.0755,1.3625530000000001,-40.205668,0.999933,9.178725
DRW301811141,20180728,83306,20180728083306,1.348103,-32.982334,0.999994,9.076027,1.3623399999999999,-40.512767,1.0,9.177258
